"indicat_procedure","airport","SID/STAR","procedure","entry_exit_waypoint","Runway","waypoint","dist(NM)","Rumo(°)","FL_min","FL_max","Fl_exato","Pto_espera","Ang_espera_1","Ang_espera_2","Merge point","way","procedure_set","lat_air","long_air","lat","long"
516,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-1","AKNUB","15","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",1,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
516,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-1","AKNUB","15","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
516,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-1","AKNUB","15","GL071",3.8,99,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
516,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-1","AKNUB","10","EGDUT",NA,NA,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-22.774166667,-43.5595
517,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-2","KOLBI","10","KOLBI",28.5,86,"NA","NA","NA","SIM","86","266","NÃ£o",2,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-24.11033333,-44.70566667
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-23.89916667,-44.241
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","GL071",3.8,99,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
517,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-2","ROPAS","15","EGDUT",NA,NA,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.774166667,-43.5595
518,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-3","VUREP","15","VUREP",35.1,87,"NA","NA","NA","SIM","87","267","NÃ£o",3,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-23.181705753,-44.553266219
518,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-3","VUREP","15","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",3,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
518,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-3","VUREP","15","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
518,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-3","VUREP","15","GL071",3.8,99,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
518,"SBGL","STAR","STAR RNAV PABEB 1B RWY 15-3","VUREP","15","EGDUT",NA,NA,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1B RWY 15",-22.8133300801561,-43.249630401162,-22.774166667,-43.5595
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","AKNUB",40,50,"NA","NA","NA","SIM","50","230","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-24.49416667,-44.573
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.89916667,-44.241
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","IVTAL",11.4,99,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
519,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-1","AKNUB","28 33","SEDBU",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.659001833,-43.070141667
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","AKNUB",40,50,"NA","NA","NA","SIM","50","230","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-24.49416667,-44.573
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.89916667,-44.241
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","IVTAL",15.9,150,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
520,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-2","AKNUB","28 33","OPSID",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.864487028,-43.040163222
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","KOLBI",28.5,86,"NA","NA","NA","SIM","86","266","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-24.11033333,-44.70566667
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.89916667,-44.241
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","IVTAL",15.9,150,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
521,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-3","KOLBI","28 33","OPSID",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.864487028,-43.040163222
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","KOLBI",28.5,86,"NA","NA","NA","SIM","86","266","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-24.11033333,-44.70566667
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.89916667,-44.241
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","IVTAL",11.4,99,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
522,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-4","KOLBI","28 33","SEDBU",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",4,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.659001833,-43.070141667
523,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-5","VUREP","28 33","VUREP",35.1,87,"NA","NA","NA","SIM","87","267","NÃ£o",5,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.181705753,-44.553266219
523,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-5","VUREP","28 33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",5,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
523,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-5","VUREP","28 33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",5,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
523,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-5","VUREP","28 33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",5,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
523,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-5","VUREP","28 33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",5,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
523,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-5","VUREP","28 33","IVTAL",11.4,99,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",5,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
523,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-5","VUREP","28 33","SEDBU",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",5,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.659001833,-43.070141667
524,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-6","VUREP","28 33","VUREP",35.1,87,"NA","NA","NA","SIM","87","267","NÃ£o",6,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-23.181705753,-44.553266219
524,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-6","VUREP","28 33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",6,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
524,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-6","VUREP","28 33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",6,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
524,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-6","VUREP","28 33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",6,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
524,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-6","VUREP","28 33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",6,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
524,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-6","VUREP","28 33","IVTAL",15.9,150,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",6,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
524,"SBGL","STAR","STAR RNAV PABEB 1D RWY 28 33-6","VUREP","28 33","OPSID",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",6,"STAR RNAV PABEB 1D RWY 28 33",-22.8133300801561,-43.249630401162,-22.864487028,-43.040163222
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","AKNUB",40,50,"NA","NA","NA","SIM","50","230","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-24.49416667,-44.573
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.89916667,-44.241
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","IVTAL",11.5,129,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
525,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-1","AKNUB","33","VURUK",NA,NA,"42","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.760825,-43.069838889
526,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-2","KOLBI","33","KOLBI",28.5,86,"NA","NA","NA","SIM","86","266","NÃ£o",2,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-24.11033333,-44.70566667
526,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-2","KOLBI","33","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.89916667,-44.241
526,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-2","KOLBI","33","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",2,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778
526,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-2","KOLBI","33","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",2,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333
526,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-2","KOLBI","33","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111
526,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-2","KOLBI","33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",2,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","GL071",17.4,99,"NA","130","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.789852778,-43.626658333
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","TEPOL",3,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.718461111,-43.321858333
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","IVTAL",11.5,129,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","VURUK",NA,NA,"42","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.760825,-43.069838889
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","VUREP",35.1,87,"NA","NA","NA","SIM","87","267","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-23.181705753,-44.553266219
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","PABEB",16.2,87,"120","NA","NA","SIM","87","267","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111
527,"SBGL","STAR","STAR RNAV PABEB 3C RWY 33-3","GL039","33","GL039",5.2,99,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV PABEB 3C RWY 33",-22.8133300801561,-43.249630401162,-22.811125444,-43.717948306
